gender,gpa,conscientiousness,agreeableness,extraversion,neuroticism,openness
f,2.4312,0.794863242161441,0.9019346230820547,0.9126084056037358,0.622248165443629,0.8080386924616411
f,3.048,0.2606737825216811,0.34889926617745165,0.359072715143429,0.4811541027351568,0.30653769179452967
m,2.88,0.1237491661107405,0.008505670446964642,0.14076050700466977,0.622248165443629,0.19262841894596397
m,2.8848000000000003,0.7506671114076051,0.6524349566377585,0.359072715143429,0.6674449633088726,0.95263509006004
f,3.04,0.8770847231487658,0.7903602401601068,0.5358572381587725,0.1369246164109406,0.5588725817211474
m,2.4256,0.859072715143429,0.9227818545697132,0.3895930620413609,0.17978652434956638,0.3659106070713809
m,2.546,0.4773182121414276,0.7903602401601068,0.9126084056037358,0.9774849899933289,0.8700800533689126
f,2.92,0.8395597064709807,0.34889926617745165,0.6734489659773182,0.7451634422948632,0.24366244162775183
m,3.528,0.07021347565043362,0.6152434956637759,0.15993995997331553,0.4471314209472982,0.21480987324883255
f,3.08,0.45913942628418947,0.38258839226150765,0.3895930620413609,0.5605403602401601,0.16744496330887257
m,3.0332,0.30637091394262844,0.2713475650433622,0.2596731154102735,0.7885256837891927,0.08372248165443628
m,2.47,0.5883922615076718,0.22248165443629087,0.359072715143429,0.2901934623082055,0.19262841894596397
m,2.8,0.20663775850567045,0.17795196797865243,0.6060707138092062,0.4811541027351568,0.9773182121414277
m,3.06,0.3340560373582388,0.6152434956637759,0.19496330887258173,0.7586724482988659,0.6616077384923282
m,3.04,0.30637091394262844,0.17795196797865243,0.2596731154102735,0.8153769179452969,0.016344229486324215
m,2.8680000000000003,0.9491327551701134,0.7541694462975317,0.7066377585056705,0.6877918612408273,0.9868245496997998
m,3.2836000000000003,0.5883922615076718,0.4161107404936624,0.2596731154102735,0.4811541027351568,0.7196464309539693
m,3.0,0.04753168779186124,0.4161107404936624,0.41711140760507004,0.5763842561707805,0.4019346230820547
m,2.98,0.8200466977985323,0.8212141427618412,0.15126751167444963,0.09989993328885924,0.3659106070713809
m,3.0624000000000002,0.9804869913275517,0.032021347565043365,0.08238825883922615,0.05370246831220814,0.1467645096731154
m,2.892,0.03685790527018012,0.08972648432288192,0.21230820547031354,0.4811541027351568,0.30653769179452967
m,3.1768,0.3630753835890594,0.5720480320213476,0.01134089392928619,0.38208805870580387,0.08372248165443628
m,2.716,0.9346230820547031,0.9404603068712475,0.8749166110740494,0.05370246831220814,0.8700800533689126
m,3.114,0.5335223482321547,0.7903602401601068,0.3072048032021348,0.6674449633088726,0.95263509006004
m,2.792,0.9804869913275517,0.9676450967311541,0.8372248165443629,0.0128418945963976,0.8080386924616411
m,3.36,0.5335223482321547,0.8492328218812542,0.8372248165443629,0.2109739826551034,0.478819212808539
m,3.24,0.9733155436957972,0.7541694462975317,0.3337224816544363,0.5046697798532355,0.5038358905937291
m,2.612,0.4773182121414276,0.0708805870580387,0.8749166110740494,0.8153769179452969,0.478819212808539
m,3.0,0.7506671114076051,0.48699132755170116,0.8372248165443629,0.8447298198799199,0.4019346230820547
f,2.8048,0.7024683122081388,0.9019346230820547,0.98815877251501,0.622248165443629,0.5588725817211474
m,2.7016000000000004,0.14759839893262175,0.34889926617745165,0.08238825883922615,0.5763842561707805,0.5588725817211474
f,3.5439999999999996,0.7720146764509673,0.3223815877251501,0.3337224816544363,0.5046697798532355,0.9377918612408273
m,2.4604,0.5883922615076718,0.34889926617745165,0.6734489659773182,0.3327218145430287,0.4019346230820547
m,2.9,0.4773182121414276,0.08972648432288192,0.731320880587058,0.38208805870580387,0.08372248165443628
m,3.264,0.7294863242161441,0.9991661107404937,0.9959973315543695,0.9998332221480988,0.9377918612408273
m,2.9216,0.3340560373582388,0.15443629086057373,0.8110406937958639,0.3562374916611074,0.21480987324883255
m,2.92,0.004169446297531688,0.04769846564376251,0.0028352234823215477,0.6674449633088726,0.30653769179452967
f,2.6952,0.4773182121414276,0.4161107404936624,0.8372248165443629,0.52368245496998,0.10640426951300867
m,3.1839999999999997,0.22548365577051369,0.17795196797865243,0.1037358238825884,0.3327218145430287,0.10640426951300867
m,2.8524000000000003,0.15677118078719146,0.10073382254836558,0.3337224816544363,0.49666444296197465,0.03352234823215477
m,2.4,0.2793529019346231,0.052368245496998,0.3337224816544363,0.9236157438292195,0.12024683122081388
m,2.6319999999999997,0.5335223482321547,0.7903602401601068,0.6060707138092062,0.16511007338225483,0.5588725817211474
m,2.8,0.04186124082721814,0.15443629086057373,0.0333555703802535,0.6877918612408273,0.5998999332888593
m,2.6584,0.7506671114076051,0.48699132755170116,0.3072048032021348,0.52368245496998,0.4019346230820547
m,3.196,0.7024683122081388,0.48699132755170116,0.7828552368245497,0.7451634422948632,0.0657104736490994
m,2.7432,0.5335223482321547,0.2713475650433622,0.359072715143429,0.52368245496998,0.30653769179452967
f,3.08,0.1914609739826551,0.12241494329553035,0.2248165443629086,0.41811207471647766,0.6774516344229486
f,3.108,0.3630753835890594,0.5720480320213476,0.6060707138092062,0.8447298198799199,0.637758505670447
m,3.12,0.794863242161441,0.48699132755170116,0.8372248165443629,0.5763842561707805,0.8700800533689126
m,2.92,0.3932621747831888,0.6152434956637759,0.11407605070046697,0.9389593062041361,0.44212808539026016
m,2.92,0.5883922615076718,0.9019346230820547,0.5358572381587725,0.2109739826551034,0.7196464309539693
m,3.08,0.6514342895263509,0.718812541694463,0.359072715143429,0.4317878585723816,0.5588725817211474
m,2.52,0.30637091394262844,0.5720480320213476,0.731320880587058,0.9467978652434956,0.8080386924616411
m,2.72,0.9491327551701134,0.8770847231487658,0.2858572381587725,0.6492661774516344,0.6774516344229486
m,3.0576,0.3340560373582388,0.7541694462975317,0.07404936624416278,0.6014009339559706,0.2886924616410941
m,2.9092000000000002,0.4231154102735157,0.057871914609739825,0.3072048032021348,0.622248165443629,0.30653769179452967
f,2.92,0.9621414276184123,0.9404603068712475,0.9419613075383589,0.709472981987992,0.9953302201467645
m,2.52,0.025183455637091394,0.6889593062041361,0.568545697131421,0.14859906604402937,0.33488992661774514
m,2.8892,0.00533689126084056,0.2988659106070714,0.04269513008672448,0.7268178785857238,0.12024683122081388
m,2.6264,0.7294863242161441,0.6889593062041361,0.8925950633755837,0.549866577718479,0.8967645096731154
m,3.0239999999999996,0.61974649766511,0.5313542361574383,0.7066377585056705,0.7656771180787192,0.5998999332888593
m,2.7724,0.5883922615076718,0.1370913942628419,0.9794863242161441,0.3327218145430287,0.8700800533689126
m,3.1,0.2793529019346231,0.6152434956637759,0.2858572381587725,0.7268178785857238,0.12024683122081388
f,2.88,0.1914609739826551,0.6152434956637759,0.6385923949299533,0.9529686457638425,0.9377918612408273
f,3.16,0.5883922615076718,0.718812541694463,0.7828552368245497,0.7885256837891927,0.9773182121414277
m,2.8,0.21497665110073383,0.24399599733155436,0.23732488325550366,0.8297198132088058,0.16744496330887257
f,3.19,0.8395597064709807,0.7903602401601068,0.41711140760507004,0.24933288859239494,0.24366244162775183
m,2.66,0.8395597064709807,0.8492328218812542,0.6060707138092062,0.5763842561707805,0.5588725817211474
m,3.04,0.8395597064709807,0.6524349566377585,0.8749166110740494,0.4317878585723816,0.7196464309539693
f,2.96,0.5053368912608406,0.9292861907938625,0.6984656437625083,0.49666444296197465,0.44212808539026016
f,3.102,0.1914609739826551,0.9553035356904603,0.6385923949299533,0.4092728485657105,0.44212808539026016
m,2.6936,0.6514342895263509,0.5720480320213476,0.6060707138092062,0.2901934623082055,0.478819212808539
m,3.06,0.06020680453635757,0.024849899933288858,0.1037358238825884,0.38208805870580387,0.0657104736490994
f,3.32,0.6514342895263509,0.4161107404936624,0.9126084056037358,0.3327218145430287,0.24366244162775183
f,3.0,0.5883922615076718,0.48699132755170116,0.6060707138092062,0.622248165443629,0.1467645096731154
m,3.1264,0.17595063375583722,0.34889926617745165,0.47148098732488325,0.4811541027351568,0.4019346230820547
f,2.8,0.4481320880587058,0.9553035356904603,0.7545030020013342,0.7268178785857238,0.9019346230820547
m,2.802,0.9346230820547031,0.8492328218812542,0.731320880587058,0.24933288859239494,0.9186124082721815
m,2.6832,0.4773182121414276,0.2713475650433622,0.41711140760507004,0.8942628418945964,0.4019346230820547
f,3.2,0.5883922615076718,0.9019346230820547,0.6734489659773182,0.52368245496998,0.8700800533689126
m,2.84,0.21497665110073383,0.8770847231487658,0.9296197464976651,0.6974649766511007,0.5998999332888593
m,3.096,0.7024683122081388,0.4161107404936624,0.5358572381587725,0.622248165443629,0.7196464309539693
f,2.7039999999999997,0.794863242161441,0.22248165443629087,0.5358572381587725,0.3327218145430287,0.7196464309539693
m,3.02,0.676450967311541,0.44062708472314877,0.490660440293529,0.9631420947298199,0.44212808539026016
m,2.9912,0.9032688458972649,0.2713475650433622,0.2596731154102735,0.52368245496998,0.8700800533689126
m,2.56,0.5335223482321547,0.22248165443629087,0.1756170780520347,0.38208805870580387,0.7196464309539693
m,2.388,0.1134089392928619,0.2988659106070714,0.2858572381587725,0.9426284189459639,0.16744496330887257
f,3.2704000000000004,0.13525683789192794,0.4536357571714476,0.090393595730487,0.3127084723148766,0.26534356237491663
m,2.76,0.5620413609072715,0.15443629086057373,0.23732488325550366,0.19262841894596397,0.09356237491661107
m,2.72,0.10173448965977318,0.057871914609739825,0.016177451634422947,0.4811541027351568,0.030020013342228154
m,2.628,0.2793529019346231,0.24399599733155436,0.23732488325550366,0.7268178785857238,0.27701801200800535
m,2.6644,0.13525683789192794,0.4536357571714476,0.19496330887258173,0.8830887258172114,0.09356237491661107
m,2.84,0.9621414276184123,0.9676450967311541,0.965143428952635,0.04036024016010674,0.9773182121414277
f,3.12,0.1914609739826551,0.01751167444963309,0.056537691794529686,0.7586724482988659,0.008172114743162108
m,2.7824,0.3932621747831888,0.9227818545697132,0.8570713809206137,0.4092728485657105,0.9671447631754503
m,2.6,0.08889259506337559,0.027351567711807873,0.09656437625083389,0.4559706470980654,0.03685790527018012
m,3.4,0.1237491661107405,0.1370913942628419,0.1756170780520347,0.4811541027351568,0.19262841894596397
m,2.504,0.9908272181454303,0.5720480320213476,0.6060707138092062,0.52368245496998,0.9186124082721815
f,2.72,0.6514342895263509,0.22248165443629087,0.731320880587058,0.8685790527018012,0.5588725817211474
m,2.852,0.5883922615076718,0.7670113408939293,0.1037358238825884,0.24933288859239494,0.045863909272848565
m,3.12,0.3630753835890594,0.4161107404936624,0.6060707138092062,0.16511007338225483,0.478819212808539
m,2.6239999999999997,0.4231154102735157,0.718812541694463,0.8749166110740494,0.4317878585723816,0.5588725817211474
m,2.8472000000000004,0.2606737825216811,0.11174116077384923,0.1037358238825884,0.16511007338225483,0.19262841894596397
f,3.2144,0.794863242161441,0.718812541694463,0.6734489659773182,0.16511007338225483,0.8700800533689126
f,3.0336000000000003,0.053202134756504336,0.5313542361574383,0.090393595730487,0.9529686457638425,0.9671447631754503
m,3.3204000000000002,0.5883922615076718,0.9676450967311541,0.7828552368245497,0.2109739826551034,0.9953302201467645
m,3.1532,0.24166110740493663,0.4536357571714476,0.19496330887258173,0.3562374916611074,0.33488992661774514
m,2.44,0.7024683122081388,0.8492328218812542,0.8372248165443629,0.05370246831220814,0.7196464309539693
m,3.136,0.06020680453635757,0.2713475650433622,0.21230820547031354,0.9467978652434956,0.0657104736490994
m,3.6,0.4481320880587058,0.5313542361574383,0.7545030020013342,0.4092728485657105,0.7756837891927952
m,2.6,0.3340560373582388,0.5313542361574383,0.23732488325550366,0.8018679119412941,0.5998999332888593
m,3.0,0.8770847231487658,0.5720480320213476,0.8372248165443629,0.021514342895263508,0.24366244162775183
m,2.696,0.025183455637091394,0.0795530353569046,0.5043362241494329,0.8577384923282189,0.3659106070713809
m,2.448,0.7024683122081388,0.8492328218812542,0.9419613075383589,0.1369246164109406,0.5588725817211474
m,2.6,0.02018012008005337,0.06370913942628419,0.04269513008672448,0.8297198132088058,0.1324216144096064
m,2.8952,0.30637091394262844,0.22248165443629087,0.1756170780520347,0.24933288859239494,0.24366244162775183
m,2.96,0.9908272181454303,0.9676450967311541,0.9419613075383589,0.04036024016010674,0.9186124082721815
m,2.9164,0.3340560373582388,0.4536357571714476,0.6385923949299533,0.6410940627084724,0.752501667778519
m,3.556,0.9908272181454303,0.8492328218812542,0.2596731154102735,0.6674449633088726,0.5588725817211474
f,3.44,0.17595063375583722,0.8492328218812542,0.7828552368245497,0.6674449633088726,0.24366244162775183
m,2.972,0.14759839893262175,0.718812541694463,0.7828552368245497,0.05370246831220814,0.637758505670447
m,2.8183999999999996,0.08889259506337559,0.5126751167444963,0.8984322881921281,0.9903268845897265,0.16744496330887257
m,3.1319999999999997,0.6514342895263509,0.5720480320213476,0.41711140760507004,0.16511007338225483,0.7196464309539693
m,2.832,0.053202134756504336,0.10073382254836558,0.3337224816544363,0.549866577718479,0.3659106070713809
m,2.4616,0.676450967311541,0.6152434956637759,0.2858572381587725,0.2299866577718479,0.5998999332888593
m,2.792,0.1914609739826551,0.3684122748498999,0.2741827885256838,0.3562374916611074,0.16744496330887257
f,2.8136,0.10173448965977318,0.6524349566377585,0.359072715143429,0.4317878585723816,0.478819212808539
m,3.08,0.5053368912608406,0.6152434956637759,0.4431287525016678,0.6014009339559706,0.5998999332888593
m,3.128,0.61974649766511,0.12241494329553035,0.3337224816544363,0.5390260173448966,0.26534356237491663
m,2.6,0.1914609739826551,0.7541694462975317,0.8570713809206137,0.9529686457638425,0.9377918612408273
m,2.7936,0.9621414276184123,0.9878252168112075,0.9794863242161441,0.2109739826551034,0.19262841894596397
m,2.7119999999999997,0.6514342895263509,0.9404603068712475,0.965143428952635,0.9993328885923949,0.8080386924616411
m,3.12,0.2793529019346231,0.6889593062041361,0.3337224816544363,0.3127084723148766,0.33488992661774514
m,2.2,0.5053368912608406,0.8860907271514343,0.9296197464976651,0.8297198132088058,0.9671447631754503
f,3.16,0.9032688458972649,0.8492328218812542,0.8749166110740494,0.8153769179452969,0.637758505670447
m,2.76,0.00133422281521014,0.00133422281521014,0.0005003335557038026,0.030353569046030687,0.0010006671114076052
f,2.3064,0.13525683789192794,0.8770847231487658,0.9528018679119413,0.6410940627084724,0.5998999332888593
m,2.5639999999999996,0.5883922615076718,0.7903602401601068,0.5358572381587725,0.622248165443629,0.95263509006004
m,2.7560000000000002,0.08238825883922615,0.6152434956637759,0.8110406937958639,0.7960306871247498,0.5190126751167445
m,2.56,0.8395597064709807,0.4161107404936624,0.7828552368245497,0.9127751834556371,0.637758505670447
m,2.9712,0.9187791861240827,0.8860907271514343,0.7633422281521014,0.1852901934623082,0.752501667778519
f,3.012,0.9032688458972649,0.9676450967311541,0.8372248165443629,0.16511007338225483,0.8700800533689126
m,2.7,0.4231154102735157,0.4161107404936624,0.7828552368245497,0.16511007338225483,0.478819212808539
f,3.648,0.24166110740493663,0.16294196130753835,0.18612408272181455,0.5390260173448966,0.33488992661774514
m,3.24,0.20663775850567045,0.08972648432288192,0.8749166110740494,0.24933288859239494,0.30653769179452967
m,3.248,0.5883922615076718,0.4161107404936624,0.7828552368245497,0.09006004002668445,0.7196464309539693
f,2.77,0.6324216144096064,0.38258839226150765,0.0333555703802535,0.3994329553035357,0.16744496330887257
m,2.7584,0.4231154102735157,0.17795196797865243,0.2596731154102735,0.709472981987992,0.5588725817211474
f,3.0,0.8770847231487658,0.9404603068712475,0.7828552368245497,0.04036024016010674,0.24366244162775183
m,2.912,0.3630753835890594,0.17795196797865243,0.41711140760507004,0.8447298198799199,0.0657104736490994
m,3.042,0.0780520346897932,0.48699132755170116,0.14076050700466977,0.38208805870580387,0.24366244162775183
m,3.2088,0.5883922615076718,0.34889926617745165,0.21230820547031354,0.24933288859239494,0.0657104736490994
m,3.08,0.3340560373582388,0.6889593062041361,0.19496330887258173,0.9631420947298199,0.5998999332888593
m,2.32,0.13525683789192794,0.6889593062041361,0.568545697131421,0.4559706470980654,0.3659106070713809
m,3.0,0.4603068712474983,0.5160106737825216,0.6734489659773182,0.2901934623082055,0.24366244162775183
f,2.9744,0.9032688458972649,0.9676450967311541,0.9983322214809873,0.52368245496998,0.8700800533689126
m,2.7992000000000004,0.9733155436957972,0.0795530353569046,0.3337224816544363,0.08222148098732489,0.9868245496997998
m,2.8,0.30637091394262844,0.48699132755170116,0.6060707138092062,0.11057371581054036,0.1467645096731154
m,3.128,0.5620413609072715,0.38258839226150765,0.568545697131421,0.2299866577718479,0.5998999332888593
m,2.4,0.24166110740493663,0.4536357571714476,0.19496330887258173,0.26917945296864576,0.6616077384923282
m,3.5439999999999996,0.9733155436957972,0.5313542361574383,0.15993995997331553,0.08222148098732489,0.26534356237491663
m,3.156,0.9346230820547031,0.7903602401601068,0.731320880587058,0.3327218145430287,0.8080386924616411
f,3.3451999999999997,0.5883922615076718,0.8492328218812542,0.5358572381587725,0.3327218145430287,0.8080386924616411
m,2.08,0.3932621747831888,0.19779853235490327,0.7066377585056705,0.7755170113408939,0.33488992661774514
m,3.008,0.3932621747831888,0.38258839226150765,0.8925950633755837,0.5046697798532355,0.6774516344229486
m,3.048,0.02935290193462308,0.48699132755170116,0.3072048032021348,0.24933288859239494,0.637758505670447
f,2.892,0.9032688458972649,0.9404603068712475,0.9419613075383589,0.11057371581054036,0.637758505670447
f,2.9360000000000004,0.9032688458972649,0.5720480320213476,0.7828552368245497,0.2109739826551034,0.5588725817211474
m,3.3080000000000003,0.8395597064709807,0.9404603068712475,0.9126084056037358,0.4811541027351568,0.4019346230820547
m,2.6064,0.6324216144096064,0.12241494329553035,0.07404936624416278,0.2243162108072048,0.12024683122081388
m,2.872,0.9733155436957972,0.9798198799199467,0.8110406937958639,0.7586724482988659,0.5331887925283523
m,2.5084,0.2606737825216811,0.6524349566377585,0.731320880587058,0.6674449633088726,0.8700800533689126
m,2.6888,0.17595063375583722,0.057871914609739825,0.14076050700466977,0.4811541027351568,0.08372248165443628
f,3.52,0.2606737825216811,0.34889926617745165,0.8372248165443629,0.709472981987992,0.30653769179452967
m,3.16,0.16360907271514344,0.12241494329553035,0.15126751167444963,0.9529686457638425,0.21480987324883255
m,2.36,0.17595063375583722,0.17795196797865243,0.731320880587058,0.8942628418945964,0.4019346230820547
m,2.84,0.5053368912608406,0.04336224149432955,0.2858572381587725,0.3562374916611074,0.018512341561040695
m,3.2680000000000002,0.4773182121414276,0.2713475650433622,0.41711140760507004,0.07121414276184122,0.24366244162775183
m,2.844,0.24166110740493663,0.6152434956637759,0.8110406937958639,0.5046697798532355,0.5998999332888593
m,2.64,0.2606737825216811,0.4161107404936624,0.7828552368245497,0.2109739826551034,0.478819212808539
f,2.7612,0.3932621747831888,0.19779853235490327,0.090393595730487,0.4559706470980654,0.3659106070713809
m,3.0,0.5335223482321547,0.6524349566377585,0.965143428952635,0.2901934623082055,0.7196464309539693
f,2.8,0.4481320880587058,0.38258839226150765,0.19496330887258173,0.4559706470980654,0.5331887925283523
m,0.3024,0.9981654436290861,0.11174116077384923,0.050700466977985324,0.24933288859239494,0.19262841894596397
m,2.56,0.14759839893262175,0.2713475650433622,0.731320880587058,0.622248165443629,0.478819212808539
m,2.688,0.7720146764509673,0.31054036024016013,0.2248165443629086,0.6410940627084724,0.27701801200800535
f,3.12,0.8200466977985323,0.7541694462975317,0.7066377585056705,0.9236157438292195,0.33488992661774514
m,2.524,0.24166110740493663,0.05436957971981321,0.2858572381587725,0.9236157438292195,0.33488992661774514
f,3.42,0.5335223482321547,0.5720480320213476,0.6734489659773182,0.11057371581054036,0.9186124082721815
m,2.74,0.8770847231487658,0.7903602401601068,0.6734489659773182,0.11057371581054036,0.30653769179452967
m,3.0268,0.4231154102735157,0.0708805870580387,0.1756170780520347,0.5763842561707805,0.10640426951300867
m,2.8,0.8395597064709807,0.34889926617745165,0.47148098732488325,0.3327218145430287,0.9186124082721815
m,3.252,0.10173448965977318,0.1370913942628419,0.41711140760507004,0.8447298198799199,0.8080386924616411
f,2.972,0.5335223482321547,0.48699132755170116,0.2596731154102735,0.9467978652434956,0.637758505670447
m,2.8,0.5620413609072715,0.012174783188792528,0.013842561707805203,0.549866577718479,0.5998999332888593
f,2.9872,0.794863242161441,0.2713475650433622,0.7828552368245497,0.9312875250166778,0.8080386924616411
f,3.188,0.24166110740493663,0.6889593062041361,0.5043362241494329,0.4559706470980654,0.6774516344229486
m,2.92,0.4773182121414276,0.5720480320213476,0.5358572381587725,0.5763842561707805,0.637758505670447
m,2.9924,0.8912608405603736,0.20813875917278185,0.3337224816544363,0.5046697798532355,0.04903268845897265
m,2.736,0.0780520346897932,0.08972648432288192,0.7828552368245497,0.7451634422948632,0.1467645096731154
m,2.932,0.9491327551701134,0.8212141427618412,0.8110406937958639,0.7353235490326885,0.8967645096731154
f,2.9560000000000004,0.7294863242161441,0.38258839226150765,0.5043362241494329,0.6014009339559706,0.5190126751167445
m,2.5,0.5883922615076718,0.5720480320213476,0.5358572381587725,0.24933288859239494,0.24366244162775183
m,3.14,0.22548365577051369,0.48699132755170116,0.359072715143429,0.622248165443629,0.19262841894596397
m,3.08,0.17595063375583722,0.1370913942628419,0.14076050700466977,0.4317878585723816,0.021180787191460975
m,2.8,0.4231154102735157,0.7903602401601068,0.6734489659773182,0.52368245496998,0.7196464309539693
f,2.92,0.22548365577051369,0.5720480320213476,0.9419613075383589,0.9127751834556371,0.9773182121414277
m,2.9360000000000004,0.13525683789192794,0.021847898599066044,0.3895930620413609,0.8297198132088058,0.07421614409606404
m,2.68,0.20663775850567045,0.48699132755170116,0.41711140760507004,0.52368245496998,0.8700800533689126
m,2.9139999999999997,0.7640093395597065,0.36641094062708474,0.21230820547031354,0.622248165443629,0.8350567044696464
m,2.5332,0.4773182121414276,0.1370913942628419,0.14076050700466977,0.07121414276184122,0.1467645096731154
m,2.9912,0.30637091394262844,0.2713475650433622,0.6734489659773182,0.07121414276184122,0.5588725817211474
m,2.72,0.3630753835890594,0.22248165443629087,0.21230820547031354,0.6674449633088726,0.5588725817211474
m,2.57,0.07021347565043362,0.06370913942628419,0.5043362241494329,0.8297198132088058,0.09356237491661107
m,3.28,0.7294863242161441,0.4536357571714476,0.4431287525016678,0.3127084723148766,0.3659106070713809
m,2.6239999999999997,0.7640093395597065,0.8212141427618412,0.4431287525016678,0.46480987324883255,0.5998999332888593
m,3.156,0.06020680453635757,0.04769846564376251,0.02935290193462308,0.7885256837891927,0.0657104736490994
m,2.628,0.5335223482321547,0.22248165443629087,0.9419613075383589,0.3327218145430287,0.19262841894596397
m,2.3056,0.8770847231487658,0.5720480320213476,0.8749166110740494,0.7885256837891927,0.637758505670447
m,2.72,0.9032688458972649,0.7903602401601068,0.6734489659773182,0.2901934623082055,0.7196464309539693
f,3.12,0.7024683122081388,0.34889926617745165,0.21230820547031354,0.2901934623082055,0.5588725817211474
f,2.92,0.015510340226817878,0.8212141427618412,0.15993995997331553,0.7586724482988659,0.5038358905937291
m,2.6072,0.22548365577051369,0.9019346230820547,0.6060707138092062,0.3327218145430287,0.8080386924616411
m,3.2756,0.6080720480320213,0.6152434956637759,0.12558372248165445,0.7586724482988659,0.5998999332888593
m,2.72,0.3340560373582388,0.06370913942628419,0.6385923949299533,0.9884923282188125,0.5190126751167445
f,3.02,0.8770847231487658,0.6524349566377585,0.5358572381587725,0.030353569046030687,0.4019346230820547
m,2.6236,0.8770847231487658,0.4161107404936624,0.41711140760507004,0.07121414276184122,0.24366244162775183
m,2.9760000000000004,0.1237491661107405,0.34889926617745165,0.41711140760507004,0.6674449633088726,0.9186124082721815
m,2.7772,0.9032688458972649,0.2713475650433622,0.2596731154102735,0.05370246831220814,0.478819212808539
m,3.24,0.9908272181454303,0.4161107404936624,0.6734489659773182,0.6674449633088726,0.95263509006004
m,2.84,0.676450967311541,0.7541694462975317,0.985657104736491,0.6410940627084724,0.842895263509006
m,2.536,0.04753168779186124,0.08972648432288192,0.3072048032021348,0.5763842561707805,0.19262841894596397
f,3.2444,0.17595063375583722,0.0708805870580387,0.14076050700466977,0.2109739826551034,0.24366244162775183
m,2.5944,0.5053368912608406,0.2988659106070714,0.2858572381587725,0.8018679119412941,0.5038358905937291
m,2.88,0.7024683122081388,0.7903602401601068,0.8749166110740494,0.24933288859239494,0.637758505670447
f,3.1919999999999997,0.3340560373582388,0.5313542361574383,0.23732488325550366,0.549866577718479,0.04753168779186124
m,2.4424,0.794863242161441,0.6524349566377585,0.8749166110740494,0.05370246831220814,0.8700800533689126
f,2.68,0.24166110740493663,0.8212141427618412,0.12558372248165445,0.7586724482988659,0.44212808539026016
m,2.48,0.676450967311541,0.4536357571714476,0.9296197464976651,0.9236157438292195,0.5190126751167445
m,2.504,0.7294863242161441,0.6152434956637759,0.7545030020013342,0.8070380253502335,0.4251167444963309
f,3.0,0.1914609739826551,0.0795530353569046,0.19496330887258173,0.8297198132088058,0.5190126751167445
m,3.424,0.9032688458972649,0.5720480320213476,0.009006004002668445,0.24933288859239494,0.5588725817211474
f,3.12,0.16360907271514344,0.6152434956637759,0.3213809206137425,0.9723148765843896,0.3659106070713809
m,2.8760000000000003,0.04186124082721814,0.5313542361574383,0.6385923949299533,0.549866577718479,0.9377918612408273
m,2.9232,0.14759839893262175,0.08972648432288192,0.41711140760507004,0.7451634422948632,0.0657104736490994
m,3.04,0.6514342895263509,0.7413275517011341,0.5163442294863242,0.2109739826551034,0.24366244162775183
m,2.8656,0.8770847231487658,0.6524349566377585,0.9934956637758505,0.1369246164109406,0.478819212808539
f,2.84,0.2606737825216811,0.03452301534356238,0.359072715143429,0.8942628418945964,0.5837224816544363
m,2.92,0.04186124082721814,0.2988659106070714,0.23732488325550366,0.4559706470980654,0.5998999332888593
m,2.3124000000000002,0.1914609739826551,0.38258839226150765,0.8110406937958639,0.19262841894596397,0.5190126751167445
m,2.7432,0.5883922615076718,0.2713475650433622,0.2596731154102735,0.8942628418945964,0.0657104736490994
m,3.0208,0.4773182121414276,0.17795196797865243,0.3072048032021348,0.4811541027351568,0.10640426951300867
m,2.544,0.08889259506337559,0.3223815877251501,0.5043362241494329,0.9903268845897265,0.12024683122081388
f,3.202,0.10173448965977318,0.17795196797865243,0.8749166110740494,0.9588058705803869,0.4019346230820547
m,2.352,0.6514342895263509,0.8492328218812542,0.9126084056037358,0.07121414276184122,0.7196464309539693
m,2.8,0.7506671114076051,0.9019346230820547,0.8372248165443629,0.16511007338225483,0.637758505670447
m,2.6,0.30637091394262844,0.48699132755170116,0.6060707138092062,0.709472981987992,0.30653769179452967
m,2.52,0.5883922615076718,0.4161107404936624,0.5358572381587725,0.9312875250166778,0.030020013342228154
f,2.658,0.20663775850567045,0.48699132755170116,0.5358572381587725,0.622248165443629,0.30653769179452967
m,2.8544,0.4231154102735157,0.48699132755170116,0.3072048032021348,0.4811541027351568,0.24366244162775183
m,2.8280000000000003,0.7024683122081388,0.5720480320213476,0.2596731154102735,0.9312875250166778,0.478819212808539
f,2.48,0.3340560373582388,0.6889593062041361,0.568545697131421,0.5046697798532355,0.7756837891927952
m,2.548,0.5883922615076718,0.34889926617745165,0.6734489659773182,0.4811541027351568,0.04169446297531688
m,2.52,0.009006004002668445,0.3223815877251501,0.6385923949299533,0.2299866577718479,0.27701801200800535
m,2.48,0.3630753835890594,0.6524349566377585,0.6734489659773182,0.2109739826551034,0.30653769179452967
f,3.2895999999999996,0.3340560373582388,0.6759506337558372,0.04653102068045364,0.6410940627084724,0.16744496330887257
m,2.8975999999999997,0.7720146764509673,0.3223815877251501,0.3337224816544363,0.17978652434956638,0.21480987324883255
m,3.04,0.8395597064709807,0.718812541694463,0.1756170780520347,0.07121414276184122,0.9186124082721815
f,3.12,0.7720146764509673,0.19779853235490327,0.3895930620413609,0.8018679119412941,0.752501667778519
m,2.8688,0.15677118078719146,0.10073382254836558,0.19496330887258173,0.9179452968645764,0.07421614409606404
m,3.032,0.22548365577051369,0.11174116077384923,0.731320880587058,0.5763842561707805,0.05303535690460307
